pose,punto,ang optimo,ang medido medio
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,116
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,116
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,116
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,116
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,93
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,100
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,112
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,102
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,113
warrior,"(12, 24, 26)",135,143
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,114
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,105
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,114
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,115
warrior,"(24, 26, 28)",170,175
warrior,"(13, 11, 23)",95,104
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,115
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,117
warrior,"(24, 26, 28)",170,174
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,117
warrior,"(12, 24, 26)",135,145
warrior,"(23, 25, 27)",110,119
warrior,"(24, 26, 28)",170,174
warrior,"(13, 11, 23)",95,102
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,119
warrior,"(12, 24, 26)",135,146
warrior,"(23, 25, 27)",110,122
warrior,"(24, 26, 28)",170,174
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,122
warrior,"(12, 24, 26)",135,147
warrior,"(23, 25, 27)",110,126
warrior,"(24, 26, 28)",170,174
warrior,"(13, 11, 23)",95,97
warrior,"(14, 12, 24)",97,92
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,127
warrior,"(12, 24, 26)",135,150
warrior,"(23, 25, 27)",110,132
warrior,"(24, 26, 28)",170,173
warrior,"(13, 11, 23)",95,96
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,131
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,137
warrior,"(24, 26, 28)",170,173
warrior,"(13, 11, 23)",95,96
warrior,"(14, 12, 24)",97,91
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,178
warrior,"(11, 23, 25)",100,134
warrior,"(12, 24, 26)",135,153
warrior,"(23, 25, 27)",110,141
warrior,"(24, 26, 28)",170,174
warrior,"(13, 11, 23)",95,98
warrior,"(14, 12, 24)",97,90
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,139
warrior,"(12, 24, 26)",135,155
warrior,"(23, 25, 27)",110,149
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,170
warrior,"(11, 23, 25)",100,143
warrior,"(12, 24, 26)",135,156
warrior,"(23, 25, 27)",110,156
warrior,"(24, 26, 28)",170,178
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,94
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,146
warrior,"(12, 24, 26)",135,156
warrior,"(23, 25, 27)",110,162
warrior,"(24, 26, 28)",170,179
warrior,"(13, 11, 23)",95,101
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,174
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,149
warrior,"(12, 24, 26)",135,155
warrior,"(23, 25, 27)",110,167
warrior,"(24, 26, 28)",170,177
warrior,"(13, 11, 23)",95,103
warrior,"(14, 12, 24)",97,98
warrior,"(11, 13, 15)",172,171
warrior,"(16, 14, 12)",171,177
warrior,"(11, 23, 25)",100,151
warrior,"(12, 24, 26)",135,155
warrior,"(23, 25, 27)",110,170
warrior,"(24, 26, 28)",170,176
warrior,"(13, 11, 23)",95,102
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,171
warrior,"(16, 14, 12)",171,179
warrior,"(11, 23, 25)",100,153
warrior,"(12, 24, 26)",135,154
warrior,"(23, 25, 27)",110,175
warrior,"(24, 26, 28)",170,174
warrior,"(13, 11, 23)",95,99
warrior,"(14, 12, 24)",97,97
warrior,"(11, 13, 15)",172,175
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,154
warrior,"(12, 24, 26)",135,152
warrior,"(23, 25, 27)",110,178
warrior,"(24, 26, 28)",170,171
warrior,"(13, 11, 23)",95,98
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,155
warrior,"(12, 24, 26)",135,150
warrior,"(23, 25, 27)",110,178
warrior,"(24, 26, 28)",170,167
warrior,"(13, 11, 23)",95,96
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,156
warrior,"(12, 24, 26)",135,147
warrior,"(23, 25, 27)",110,175
warrior,"(24, 26, 28)",170,163
warrior,"(13, 11, 23)",95,94
warrior,"(14, 12, 24)",97,95
warrior,"(11, 13, 15)",172,179
warrior,"(16, 14, 12)",171,175
warrior,"(11, 23, 25)",100,157
warrior,"(12, 24, 26)",135,144
warrior,"(23, 25, 27)",110,174
warrior,"(24, 26, 28)",170,159
warrior,"(13, 11, 23)",95,94
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,178
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,157
warrior,"(12, 24, 26)",135,142
warrior,"(23, 25, 27)",110,173
warrior,"(24, 26, 28)",170,157
warrior,"(13, 11, 23)",95,93
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,177
warrior,"(16, 14, 12)",171,176
warrior,"(11, 23, 25)",100,157
warrior,"(12, 24, 26)",135,140
warrior,"(23, 25, 27)",110,173
warrior,"(24, 26, 28)",170,154
warrior,"(13, 11, 23)",95,92
warrior,"(14, 12, 24)",97,96
warrior,"(11, 13, 15)",172,176
warrior,"(16, 14, 12)",171,174
warrior,"(11, 23, 25)",100,157
warrior,"(12, 24, 26)",135,139
warrior,"(23, 25, 27)",110,173
warrior,"(24, 26, 28)",170,151
warrior_inv,"(13, 11, 23)",95,92
warrior_inv,"(14, 12, 24)",97,98
warrior_inv,"(11, 13, 15)",172,174
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,157
warrior_inv,"(12, 24, 26)",100,137
warrior_inv,"(23, 25, 27)",170,173
warrior_inv,"(24, 26, 28)",110,149
warrior_inv,"(13, 11, 23)",95,93
warrior_inv,"(14, 12, 24)",97,100
warrior_inv,"(11, 13, 15)",172,174
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,156
warrior_inv,"(12, 24, 26)",100,135
warrior_inv,"(23, 25, 27)",170,173
warrior_inv,"(24, 26, 28)",110,147
warrior_inv,"(13, 11, 23)",95,96
warrior_inv,"(14, 12, 24)",97,103
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,155
warrior_inv,"(12, 24, 26)",100,132
warrior_inv,"(23, 25, 27)",170,174
warrior_inv,"(24, 26, 28)",110,145
warrior_inv,"(13, 11, 23)",95,98
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,155
warrior_inv,"(12, 24, 26)",100,131
warrior_inv,"(23, 25, 27)",170,175
warrior_inv,"(24, 26, 28)",110,144
warrior_inv,"(13, 11, 23)",95,99
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,154
warrior_inv,"(12, 24, 26)",100,130
warrior_inv,"(23, 25, 27)",170,176
warrior_inv,"(24, 26, 28)",110,143
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,154
warrior_inv,"(12, 24, 26)",100,129
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,141
warrior_inv,"(13, 11, 23)",95,95
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,153
warrior_inv,"(12, 24, 26)",100,128
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,140
warrior_inv,"(13, 11, 23)",95,93
warrior_inv,"(14, 12, 24)",97,103
